Date,index,Volatility_30,cash_and_cash_equivalents,net_debt,total_assets,total_liabilities_net_minority_interest,operating_cash_flow,investing_cash_flow,financing_cash_flow,free_cash_flow,investments_in_property_plant_and_equipment,purchase_of_investment,sale_of_investment,10Y Treasury Yield,CPI,BAA Corporate Bond Spread,net_investment,capital_call,capital_call_rolling,distribution,distribution_rolling
1970-01-01 00:19:47,2023-04-02 00:00:00,0.02311557432903539,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.48,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:48,2023-04-03 00:00:00,0.023158322241100777,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.43,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:49,2023-04-04 00:00:00,0.022926181077699795,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.35,302.858,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:50,2023-04-05 00:00:00,0.023240568948397183,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.3,302.858,2.14,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:51,2023-04-06 00:00:00,0.023186882500357425,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.3,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:52,2023-04-07 00:00:00,0.023186882500357425,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.39,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:53,2023-04-08 00:00:00,0.023186882500357425,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.39,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:54,2023-04-09 00:00:00,0.023186882500357425,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.39,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:55,2023-04-10 00:00:00,0.023551039755171435,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.41,302.858,2.09,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:56,2023-04-11 00:00:00,0.023843319951494687,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.43,302.858,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:57,2023-04-12 00:00:00,0.023678242858660353,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.41,302.858,2.08,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:58,2023-04-13 00:00:00,0.02385687284398438,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.45,302.858,2.07,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:19:59,2023-04-14 00:00:00,0.023856905037226428,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.52,302.858,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:00,2023-04-15 00:00:00,0.023856905037226428,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.52,302.858,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:01,2023-04-16 00:00:00,0.023856905037226428,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.52,302.858,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:02,2023-04-17 00:00:00,0.02355010373018632,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.6,302.858,2.02,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:03,2023-04-18 00:00:00,0.023720756787810833,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.58,302.858,2.01,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:04,2023-04-19 00:00:00,0.02367347016081453,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.6,302.858,2.01,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:05,2023-04-20 00:00:00,0.023509058180904853,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.54,302.858,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:06,2023-04-21 00:00:00,0.02213558835970867,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.57,302.858,2.04,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:07,2023-04-22 00:00:00,0.02213558835970867,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.57,302.858,2.04,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:08,2023-04-23 00:00:00,0.02213558835970867,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.57,302.858,2.04,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:09,2023-04-24 00:00:00,0.017003224239725577,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.52,302.858,2.04,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:10,2023-04-25 00:00:00,0.017715702984351444,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.4,302.858,2.09,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:11,2023-04-26 00:00:00,0.01752014605244217,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.43,302.858,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:12,2023-04-27 00:00:00,0.017507953678430135,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.53,302.858,2.07,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:13,2023-04-28 00:00:00,0.018450654669476527,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,302.858,2.08,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:14,2023-04-29 00:00:00,0.018450654669476527,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,302.858,2.08,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:15,2023-04-30 00:00:00,0.018450654669476527,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,302.858,2.08,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:16,2023-05-01 00:00:00,0.017650223347781283,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.59,303.316,2.06,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:17,2023-05-02 00:00:00,0.01920290723202697,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,303.316,2.16,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:18,2023-05-03 00:00:00,0.01692319265675839,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.38,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:19,2023-05-04 00:00:00,0.017852962832156278,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.37,303.316,2.24,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:20,2023-05-05 00:00:00,0.019202628634073838,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:21,2023-05-06 00:00:00,0.019202628634073838,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:22,2023-05-07 00:00:00,0.019202628634073838,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.44,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:23,2023-05-08 00:00:00,0.020701701685433987,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.52,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:24,2023-05-09 00:00:00,0.02067548069900936,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.53,303.316,2.21,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:25,2023-05-10 00:00:00,0.020689222397121444,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.43,303.316,2.26,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:26,2023-05-11 00:00:00,0.020554368367888768,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.39,303.316,2.25,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:27,2023-05-12 00:00:00,0.02052585230484637,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.46,303.316,2.21,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:28,2023-05-13 00:00:00,0.02052585230484637,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.46,303.316,2.21,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:29,2023-05-14 00:00:00,0.02052585230484637,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.46,303.316,2.21,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:30,2023-05-15 00:00:00,0.020192981984908064,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.5,303.316,2.27,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:31,2023-05-16 00:00:00,0.02063582097712833,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.54,303.316,2.28,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:32,2023-05-17 00:00:00,0.02144034347451256,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.57,303.316,2.26,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:33,2023-05-18 00:00:00,0.02111880489816003,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.65,303.316,2.2,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:34,2023-05-19 00:00:00,0.021039607996227866,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.7,303.316,2.18,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:35,2023-05-20 00:00:00,0.021039607996227866,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.7,303.316,2.18,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:36,2023-05-21 00:00:00,0.021039607996227866,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.7,303.316,2.18,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:37,2023-05-22 00:00:00,0.021078229282315557,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.72,303.316,2.19,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:38,2023-05-23 00:00:00,0.02105520453291532,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.7,303.316,2.19,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:39,2023-05-24 00:00:00,0.02118047928862746,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.73,303.316,2.18,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:40,2023-05-25 00:00:00,0.02156306555332884,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.83,303.316,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:41,2023-05-26 00:00:00,0.02186262343111862,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.8,303.316,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:42,2023-05-27 00:00:00,0.02186262343111862,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.8,303.316,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:43,2023-05-28 00:00:00,0.02186262343111862,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.8,303.316,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:44,2023-05-29 00:00:00,0.02186262343111862,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.8,303.316,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:45,2023-05-30 00:00:00,0.02181415670920361,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.69,303.316,2.14,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:46,2023-05-31 00:00:00,0.021668000660187852,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.64,303.316,2.16,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:47,2023-06-01 00:00:00,0.02171048643849221,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.61,304.099,2.15,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:48,2023-06-02 00:00:00,0.02186882273690523,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.69,304.099,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:49,2023-06-03 00:00:00,0.02186882273690523,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.69,304.099,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:50,2023-06-04 00:00:00,0.02186882273690523,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.69,304.099,2.11,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:51,2023-06-05 00:00:00,0.021836512928495734,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.69,304.099,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:52,2023-06-06 00:00:00,0.021876747396304606,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.7,304.099,2.08,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:53,2023-06-07 00:00:00,0.02116848839329725,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.79,304.099,2.06,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:54,2023-06-08 00:00:00,0.020926963211546856,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.73,304.099,2.07,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:55,2023-06-09 00:00:00,0.02068049975098104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.75,304.099,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:56,2023-06-10 00:00:00,0.02068049975098104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.75,304.099,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:57,2023-06-11 00:00:00,0.02068049975098104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.75,304.099,2.05,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:58,2023-06-12 00:00:00,0.01990123516303866,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.73,304.099,2.1,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:20:59,2023-06-13 00:00:00,0.020233724209691814,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.84,304.099,2.0,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:00,2023-06-14 00:00:00,0.018723365509634195,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.83,304.099,1.94,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:01,2023-06-15 00:00:00,0.019215317605589994,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.72,304.099,2.02,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:02,2023-06-16 00:00:00,0.018648349038882104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.77,304.099,1.96,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:03,2023-06-17 00:00:00,0.018648349038882104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.77,304.099,1.96,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:04,2023-06-18 00:00:00,0.018648349038882104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.77,304.099,1.96,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:05,2023-06-19 00:00:00,0.018648349038882104,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.77,304.099,1.96,-82547581000.0,0.0,0.0,0.0,0.0
1970-01-01 00:21:06,2023-06-20 00:00:00,0.017725909435969276,12823556000.0,30708539000.0,275346636000.0,219975946000.0,-5279259000.0,-13647272000.0,22055366000.0,-5364315000.0,-85056000.0,-47191313000.0,35356268000.0,3.74,304.099,1.95,-82547581000.0,0.0,0.0,0.0,0.0
